vendor_id,legal_name,trading_name,vendor_type,country,market,currency,tax_id,registration_id,primary_contact,contact_email,payment_terms,incoterms,lead_time_days,minimum_order_quantity,return_terms,bank_information_status,document_type,document_status,document_issue_date,document_expiry_date,insurance_status,ethical_trade_status,sustainability_status,vendor_authorization,submitted_at,onboarding_owner,compliance_owner,commercial_owner,lifecycle_status,revision_number,source_business_unit,planned_purchase_value,value_currency,planned_item_count,strategic_tier,planned_launch_date,downstream_dependency,approved_at
VENDOR-DEMO-0502,Fictional Supplier 0502,Fictional Supplier 0502,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0502,DEMO-NOT-VALID-REG-0502,Fictional Contact 502,demo502@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0503,Fictional Supplier 0503,Fictional Supplier 0503,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0503,DEMO-NOT-VALID-REG-0503,Fictional Contact 503,demo503@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0504,Fictional Supplier 0504,Fictional Supplier 0504,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0504,DEMO-NOT-VALID-REG-0504,Fictional Contact 504,demo504@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0505,Fictional Supplier 0505,Fictional Supplier 0505,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0505,DEMO-NOT-VALID-REG-0505,Fictional Contact 505,demo505@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0506,Fictional Supplier 0506,Fictional Supplier 0506,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0506,DEMO-NOT-VALID-REG-0506,Fictional Contact 506,demo506@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0507,Fictional Supplier 0507,Fictional Supplier 0507,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0507,DEMO-NOT-VALID-REG-0507,Fictional Contact 507,demo507@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0508,Fictional Supplier 0508,Fictional Supplier 0508,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0508,DEMO-NOT-VALID-REG-0508,Fictional Contact 508,demo508@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0509,Fictional Supplier 0509,Fictional Supplier 0509,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0509,DEMO-NOT-VALID-REG-0509,Fictional Contact 509,demo509@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0510,Fictional Supplier 0510,Fictional Supplier 0510,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0510,DEMO-NOT-VALID-REG-0510,Fictional Contact 510,demo510@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0511,Fictional Supplier 0511,Fictional Supplier 0511,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0511,DEMO-NOT-VALID-REG-0511,Fictional Contact 511,demo511@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0512,Fictional Supplier 0512,Fictional Supplier 0512,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0512,DEMO-NOT-VALID-REG-0512,Fictional Contact 512,demo512@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0513,Fictional Supplier 0513,Fictional Supplier 0513,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0513,DEMO-NOT-VALID-REG-0513,Fictional Contact 513,demo513@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0514,Fictional Supplier 0514,Fictional Supplier 0514,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0514,DEMO-NOT-VALID-REG-0514,Fictional Contact 514,demo514@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0515,Fictional Supplier 0515,Fictional Supplier 0515,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0515,DEMO-NOT-VALID-REG-0515,Fictional Contact 515,demo515@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0516,Fictional Supplier 0516,Fictional Supplier 0516,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0516,DEMO-NOT-VALID-REG-0516,Fictional Contact 516,demo516@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0517,Fictional Supplier 0517,Fictional Supplier 0517,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0517,DEMO-NOT-VALID-REG-0517,Fictional Contact 517,demo517@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0518,Fictional Supplier 0518,Fictional Supplier 0518,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0518,DEMO-NOT-VALID-REG-0518,Fictional Contact 518,demo518@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0519,Fictional Supplier 0519,Fictional Supplier 0519,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0519,DEMO-NOT-VALID-REG-0519,Fictional Contact 519,demo519@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0520,Fictional Supplier 0520,Fictional Supplier 0520,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0520,DEMO-NOT-VALID-REG-0520,Fictional Contact 520,demo520@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0521,Fictional Supplier 0521,Fictional Supplier 0521,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0521,DEMO-NOT-VALID-REG-0521,Fictional Contact 521,demo521@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0522,Fictional Supplier 0522,Fictional Supplier 0522,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0522,DEMO-NOT-VALID-REG-0522,Fictional Contact 522,demo522@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0523,Fictional Supplier 0523,Fictional Supplier 0523,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0523,DEMO-NOT-VALID-REG-0523,Fictional Contact 523,demo523@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0524,Fictional Supplier 0524,Fictional Supplier 0524,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0524,DEMO-NOT-VALID-REG-0524,Fictional Contact 524,demo524@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0525,Fictional Supplier 0525,Fictional Supplier 0525,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0525,DEMO-NOT-VALID-REG-0525,Fictional Contact 525,demo525@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0526,Fictional Supplier 0526,Fictional Supplier 0526,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0526,DEMO-NOT-VALID-REG-0526,Fictional Contact 526,demo526@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0527,Fictional Supplier 0527,Fictional Supplier 0527,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0527,DEMO-NOT-VALID-REG-0527,Fictional Contact 527,demo527@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0528,Fictional Supplier 0528,Fictional Supplier 0528,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0528,DEMO-NOT-VALID-REG-0528,Fictional Contact 528,demo528@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0529,Fictional Supplier 0529,Fictional Supplier 0529,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0529,DEMO-NOT-VALID-REG-0529,Fictional Contact 529,demo529@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0530,Fictional Supplier 0530,Fictional Supplier 0530,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0530,DEMO-NOT-VALID-REG-0530,Fictional Contact 530,demo530@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0531,Fictional Supplier 0531,Fictional Supplier 0531,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0531,DEMO-NOT-VALID-REG-0531,Fictional Contact 531,demo531@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0532,Fictional Supplier 0532,Fictional Supplier 0532,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0532,DEMO-NOT-VALID-REG-0532,Fictional Contact 532,demo532@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0533,Fictional Supplier 0533,Fictional Supplier 0533,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0533,DEMO-NOT-VALID-REG-0533,Fictional Contact 533,demo533@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0534,Fictional Supplier 0534,Fictional Supplier 0534,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0534,DEMO-NOT-VALID-REG-0534,Fictional Contact 534,demo534@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0535,Fictional Supplier 0535,Fictional Supplier 0535,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0535,DEMO-NOT-VALID-REG-0535,Fictional Contact 535,demo535@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0536,Fictional Supplier 0536,Fictional Supplier 0536,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0536,DEMO-NOT-VALID-REG-0536,Fictional Contact 536,demo536@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0537,Fictional Supplier 0537,Fictional Supplier 0537,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0537,DEMO-NOT-VALID-REG-0537,Fictional Contact 537,demo537@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0538,Fictional Supplier 0538,Fictional Supplier 0538,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0538,DEMO-NOT-VALID-REG-0538,Fictional Contact 538,demo538@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0539,Fictional Supplier 0539,Fictional Supplier 0539,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0539,DEMO-NOT-VALID-REG-0539,Fictional Contact 539,demo539@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0540,Fictional Supplier 0540,Fictional Supplier 0540,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0540,DEMO-NOT-VALID-REG-0540,Fictional Contact 540,demo540@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0541,Fictional Supplier 0541,Fictional Supplier 0541,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0541,DEMO-NOT-VALID-REG-0541,Fictional Contact 541,demo541@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0542,Fictional Supplier 0542,Fictional Supplier 0542,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0542,DEMO-NOT-VALID-REG-0542,Fictional Contact 542,demo542@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0543,Fictional Supplier 0543,Fictional Supplier 0543,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0543,DEMO-NOT-VALID-REG-0543,Fictional Contact 543,demo543@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0544,Fictional Supplier 0544,Fictional Supplier 0544,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0544,DEMO-NOT-VALID-REG-0544,Fictional Contact 544,demo544@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0545,Fictional Supplier 0545,Fictional Supplier 0545,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0545,DEMO-NOT-VALID-REG-0545,Fictional Contact 545,demo545@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0546,Fictional Supplier 0546,Fictional Supplier 0546,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0546,DEMO-NOT-VALID-REG-0546,Fictional Contact 546,demo546@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
